,0,1,2,3,4,5,6,7,8,val
4202,O,O, ,X,X,O, ,X, ,-0.2312013292360164
4203, ,O, ,X,X,O,O,X, ,1.6148512219236717e-05
4204, ,O, ,X,X,O, ,X,O,-0.22277395136581032
4205, ,O,O,X,X,O,O,X,X,0.9499284276466741
4206,O,O,X, ,X,X,X,O, ,0.4375
4207,O,O,X, ,X,X, ,O,X,0.578125
4208,X,O,X,O,X, ,O,X, ,0.030117301940917964
4209,O,O,X,O,X, ,O,X,X,-0.9998995475742793
4210,O, , ,X,O, , , ,X,0.16076015247401543
4211, ,O, ,X,O, , , ,X,0.12359453743162678
4212, , , ,X,O, ,O, ,X,-0.09281088712494286
4213,X, ,O,X,O,O, , ,X,0.8617285656929016
4214,X, , ,X,O,O, ,O,X,0.9199074655771255
4215,O,O,X,X,X, ,X,O, ,0.7626953125
4216,O,O, ,X,X,X,X,O, ,0.9683236479759216
4217,O,O, ,X,X, ,X,O,X,-0.2375
4218,O,O, ,X,X,O,X, ,X,-0.38890625
4219,O,O, , ,X,X,O,X, ,0.6884155648946761
4220, ,O,O, ,X,X,O,X, ,0.7117488703727721
4221, ,O, ,O,X,X,O,X, ,-0.03484428639853307
4222, ,O, , ,X,X,O,X,O,0.9366214586952992
4223,X,O, ,O,X,X,O,X, ,0.00015183717327613017
4224,X,O,O,O,X,X,O,X,X,0.9999998208122883
4225, ,O, , ,X, , ,O,X,0.9116026759818195
4226,O,O, ,O,X, ,X, ,X,0.8329571671242593
4227,O,O, , ,X, ,X,O,X,0.78092041015625
4228,O,O, ,X,X,O, , ,X,0.08854626700622684
4229,X, ,X,O,X, ,O,O,X,0.4375
4230, ,X,X,O,X, ,O,O,X,-0.6494140625
4231, , ,X,O,X,X,O,O,X,0.9999999996803638
4232,O,X,X,O,X, ,O,O,X,-0.9999821216263793
4233,O, , , ,X,X,X,O, ,0.8892006671045907
4234,O,X, ,X,O,X,X,O,O,-0.9996825207285867
4235, ,X, ,X,O,X,X,O,O,-0.54921875
4236,O, , ,O,O,X,X,X, ,0.6494140625
4237,X, , ,O,X, ,X,O, ,0.9022658018294178
4238, , , ,O,X,X,X,O, ,0.08193417494265776
4239, ,X,O,O,X,X,X,O, ,0.0
4240, , ,O,O,X,X,X,O, ,0.00013086420038690999
4241,X, ,O, ,O,X,O, ,X,-0.9999982101439007
4242,X, ,O, ,O,X, ,O,X,-0.5217578125
4243,X,X,O, ,O,X,O,O,X,-0.9999899434148384
4244,O, , ,X,X,O,X, ,O,0.9462944517207907
4245,O,X, ,X,X,O,X, ,O,-0.6278094482421874
4246,X, ,O,O, , ,X,X, ,0.04015640258789062
4247,O, ,O,O, ,X,X,X, ,0.6668856201171875
4248, ,O,O,O, ,X,X,X, ,0.54921875
4249,X,O,O,O, ,X,X,X, ,0.0
4250, ,O,O,O, ,X,X,X,X,0.68359375
4251,O,O,O,O,X,X,X,X, ,-0.99976189054644
4252, ,O,O,O,X,X,X,X,O,0.0
4253,O, , ,O,X, ,X,O,X,0.9436314983914013
4254, ,O, ,O,X, ,X,O,X,0.9428589005226968
4255, , , ,O,X,O,X,O,X,0.9453663584635494
4256,O,X, ,O,X, ,X,O,X,0.08901940475217997
4257,O, , ,O,X,X,X,O,X,0.04015640258789062
4258,O,X,X,O, ,O,X, ,X,-0.5204125976562499
4259,O, ,X,O, ,O,X,X,X,0.4375
4260,O, , , ,X, ,O,X, ,0.9297511377011694
4261, ,X, , ,X, ,O,X,O,0.9999999999999758
4262, , , , ,X,X,O,X,O,0.5672684020996094
4263,O,X,O, ,O, , ,X,X,0.9098766207695007
4264, ,X,O,O,O, , ,X,X,0.41562499999999997
4265, ,X,O, ,O,O, ,X,X,-0.1744140625
4266, ,X,O, ,O, ,O,X,X,-0.999999997605432
4267,O,O,X,X,X,O, ,O,X,0.9404785340302624
4268,O, , , ,X,X,O, , ,0.9153000175682799
4269, , , ,O,X,X,O, , ,-0.20049332841835904
4270, ,O, , ,X,X,O, ,X,0.616943359375
4271, , ,O,O,X, ,O,X,X,0.9452867129864269
4272,O,X, , ,X,X,O, , ,-0.7522561359405517
4273,O, , , ,X,X,O,X, ,-0.78092041015625
4274,O,O, ,X,X,X,O, ,X,0.999247456541835
4275,O,O, , ,X,X,O,X,X,-0.9487290377150991
4276,X, ,X,O,X, , , ,O,0.9021945584881071
4277,O, , ,O,X,X,O, ,X,-0.99976189054644
4278,O, , , ,X,X,O,O,X,0.2375
4279,X, , , ,X,X,O, ,O,-0.8585082393016782
4280,O, , , ,X,X,O,X,O,0.724560546875
4281, , ,O, ,X,X,O,X,O,0.724560546875
4282,X,O, , ,X,X,O,X,O,9.565666564949664e-06
4283,O,O, ,X,X, ,O, ,X,0.9130699527539871
4284,O,X,X, ,O,X,O, , ,0.8320075440406799
4285,O,X,X, ,O,X, ,O, ,0.8501373672485352
4286,O,X,X, ,O,X,O, ,X,0.9999998208122883
4287, ,O, ,O,X,X, ,X, ,-0.08552817993164062
4288, ,O, ,O,X,X, , ,X,0.902499691602749
4289, ,O, ,O,X,X,O, ,X,0.9457333703347801
4290, ,O, ,O,X,X, ,O,X,0.94583527698951
4291,O,O, ,O,X,X,X, ,X,-0.54921875
4292,O, ,O,X,X,X,X,O, ,0.9999246606807095
4293,X,O, ,O,X,X, , ,O,0.3306764439986693
4294,X,O, , ,X,X, ,O,O,0.6539158935546874
4295,X,O, ,X,X,X,O, ,O,0.99982141790983
4296, ,O,X, ,X,O, , ,X,0.9024697588049427
4297, ,O, , ,X,O,X, ,X,0.902105550524893
4298,O,X, , ,X,O,X,O, ,0.8434926333360706
4299, ,X,O, ,X,O,X,O, ,0.07057355584949254
4300,X,X, ,O,X,O,X,O,O,0.6494140625
4301,X, ,O,X,X, ,X,O,O,0.9999997610830511
4302,O,X,O,X,X, , ,O, ,0.9467362943795138
4303,O,X, ,X,X,O, ,O, ,3.858160172701301e-12
4304,O,X, ,X,X,X,O,O, ,0.996828788061066
4305,O,X,O,X,X, ,O,O,X,0.9499999999997715
4306,X,O, , , , ,O,X,X,-0.0019949596247814936
4307, ,O, ,X, , ,O,X,X,-0.6539158935546874
4308, ,O, , ,X, ,O,X,X,-0.8548011419403667
4309,X,O, , ,O,X,O,X,X,-0.9032695097867749
4310, ,O, ,X,O,X,O,X,X,-0.9239713536181443
4311, , ,X, ,X,O, ,O, ,0.8339758701072213
4312, , ,X, ,X,X,O,O,O,-0.9996825207285867
4313, , ,X,O,X,X,X,O,O,0.9999999997602729
4314,X, ,X,O,X,X,O,O,O,-0.9999976135252009
4315,X,X,O,O,O, , ,X, ,-0.8874649213402028
4316,X,X, ,O,O,O, ,X, ,-0.25
4317,X,X, ,O,O, ,O,X, ,0.45403320312499995
4318, ,X, , ,X,X,O,O, ,-0.722392281817738
4319, ,X, , ,X, ,O,O,X,-0.21263852238882702
4320, ,X, , ,X,O,O,O,X,0.9135278947185725
4321,X,X, , ,X,O,O,O,X,0.9924830531817861
4322, ,X,X, ,X,O,O,O,X,0.0
4323,O,X,X, ,X,O,O,O,X,0.0
4324,O,O,X,X,X, , ,O, ,0.78092041015625
4325,O, ,X,X,X, , ,O,O,0.906741981767118
4326,O,O,X,X,X,X,O,O,X,0.9762427359819412
4327,X,O,O,O,X,X,X, ,O,0.0
4328,X,O, ,X,X,O, ,O, ,0.8573781725463707
4329,X, , ,X,X,O, ,O,O,0.905704938697163
4330,O, ,O,O,X,X,X,X,O,0.9499045701955654
4331,X,X,O,O,X, ,X,O,O,0.0
4332,O,O,X,X, , , ,X,O,0.6003740234374999
4333, ,O,X,X,O,X, ,X,O,-0.896502161026001
4334, ,O,X,X,O, ,X,X,O,-0.8551988752968168
4335, ,X, ,O,X,X, ,O, ,0.2833445161044597
4336,O, , ,O,X,X, ,O,X,0.2375
4337, , ,O,O,X,X, ,O,X,0.5158203125
4338, , , ,O,X,X,O,O,X,0.5780249023437499
4339,X, , ,O,X,X,O,O,X,0.9683236479759216
4340, ,X,O,X,X, ,X,O,O,-0.9098766207695007
4341, ,X,O, , ,X,X,O,O,0.6539158935546874
4342, ,X, ,O, ,X,X,O,O,0.6016382064819336
4343,O,X, ,X, ,X,X,O,O,-0.2375
4344,O,X, , ,X,X,X,O,O,0.9023388296636216
4345,O,X,O, ,X,X,X,O,O,0.9499994619944263
4346, ,X, ,X, , ,X,O,O,0.4928848632812499
4347, ,X,X,O, ,X,X,O,O,0.8516770529747009
4348,X,X,O, , , , ,O, ,0.12095072669373974
4349,X,X, , , , ,O,O, ,0.9316615137210962
4350,X,X,X, , ,O, ,O, ,0.4375
4351,X,X, , ,X,O, ,O, ,0.9024996293995998
4352,X,X,O, , ,O,X,O,X,0.8347360706329345
4353,O,X,X,O, ,X, ,O,X,0.9924830531817861
4354, ,X, ,O,X, ,O, , ,0.8858625921125969
4355, ,X, , ,X,O,O, , ,0.9483564725605429
4356,O,X, , ,X,X,O,O, ,0.38890625
4357, ,X,O, ,X,X,O,O, ,0.842954486034823
4358, ,X, ,O,X,X,O,O, ,-0.11087353515624998
4359, , ,X,X,O, , ,O,X,-0.9423249473719197
4360, , ,X,O,O, ,X,O,X,0.54921875
4361, , ,X, ,O,O,X,O,X,-0.8739120922982693
4362,X,X,O, , , ,O, , ,0.8242575948910917
4363,X,X, , ,O, ,O,X, ,-0.9203674076053777
4364,X,X, , ,O, ,O, ,X,-0.6884155648946761
4365,X,X, ,O,X, ,O, , ,0.5217578125
4366,X,X, ,O, , ,O,X, ,0.3694609375
4367,X,X,O, , , ,X,O, ,0.015289509918815839
4368, ,X,O,X, , ,X,O, ,-0.1605342546130405
4369, ,X,O,X,O, ,X,O,X,1.709461982895361e-10
4370, ,X,O,X,O, ,X,O, ,0.9056022889446467
4371, ,X,O, ,O, , , ,X,-0.12691406249998904
4372, ,X, , ,O,O, , ,X,0.331088668427535
4373, ,X, , ,O, ,O, ,X,0.8550458333295355
4374, ,X, , ,O, , ,O,X,0.8568055990868064
4375, ,X,O,X,O, , , ,X,-0.9463281219650541
4376, ,X,O,X, , ,O, ,X,-0.2375
4377, ,X,O, ,X, ,O, ,X,0.8318465666979928
4378, ,X,O, , , ,O, ,X,0.45619452815101935
4379,X, ,X, ,X,O,X,O,O,0.68359375
4380,X, , ,X,X,O,X,O,O,0.9999976135252009
4381,X,X,O,O,X, ,X,O, ,0.0
4382,X,X,O,O, ,X,X,O, ,0.0
4383,X,X,O,O, , ,X,O,X,0.016941285228604743
4384,X,X,O,O,O, ,X,O,X,0.0
4385,X,X,O,O, , ,X,O, ,0.016094220967174503
4386,O,O, ,X,X,X,O,X, ,0.99982141790983
4387,O,O, ,X,X, ,O,X,X,-0.9484595956720616
4388, ,X,O,X,O, ,X,X,O,-0.9490467782863243
4389,X, , ,X,X, ,O, ,O,-0.8269905445081822
4390, , ,X,X,X, ,O, ,O,-0.7894491212283992
4391,X, ,O,X, ,X,O, ,O,0.6494140625
4392,X, , ,X, ,X,O,O,O,-0.68359375
4393, , , ,X,O,X, , ,O,-0.6230177296983959
4394, , , ,X, ,X, ,O,O,0.5361933593749999
4395, ,X,O,X, ,X, , ,O,-0.6234813839197157
4396,X,O,X,X, ,O, ,O,X,-0.54921875
4397,O,X,X,O,O, ,X, , ,-0.8121480941772461
4398,O,X,X, ,O,O,X, , ,-0.7418743896484374
4399, , , ,X,X,O,X, ,O,-0.9121369893626252
4400, ,X,O,X,O, ,X, , ,-0.001912344953437334
4401,O,X,O,X,X, ,O,X, ,0.25
4402,O, ,O,X,X,X,O,X, ,0.9762427359819412
4403,X, ,X,O,O,X,X, ,O,1.7445417824748547e-28
4404,X, , ,O,O,X,X,X,O,0.0
4405,X, , ,O,O,X,X, ,O,5.1066079011049766e-05
4406,O,O,X,X, , , , , ,0.7098060504880547
4407,O, ,X,X, , , ,O, ,0.6253330313333573
4408,O,O,X,X, ,X,O, , ,0.78092041015625
4409,O, ,X,X, ,X,O, ,O,0.78092041015625
4410,O, ,X,X, ,X,O,X,O,-0.767711067199707
4411,O,O, ,X, ,X,O,X,X,-0.6494140625
4412,O, , ,X,X, ,O,O,X,0.9204850772341305
4413,O,X, ,O,O,X,X,X, ,0.0
4414,O, , ,O,O,X,X,X,X,0.8998870849609375
4415,O,O,O, , ,X, ,X,X,-0.68359375
4416,O, ,O, , ,X,O,X,X,-0.8996379812251121
4417,O,X,O,O, ,X,O,X,X,-0.25
4418,O,X,O, ,O,X,O,X,X,-0.9999992449044581
4419,X,X, ,X, , ,O,O, ,-0.7638972822129726
4420,X, , ,X, ,X,O,O, ,-0.784103103563655
4421,X, , ,X, , ,O,O,X,-0.7715406894683836
4422,X, ,O,X, ,X,O,O,X,-0.2375
4423,X, ,O,X,O,X,O,O,X,-0.68359375
4424, ,X,X,X, , , ,O,O,0.0
4425,X,X,O,X, , ,X,O,O,0.9762427359819412
4426, ,X, ,X, ,X,O,O, ,-0.061623828124999974
4427, ,X, ,X, , ,O,O,X,0.5770180781602858
4428,O,X, ,X, ,X,O,O, ,0.3982578125
4429, ,X,O,X, ,X,O,O, ,0.6288896789550782
4430, ,X, ,X,O,X,O,O, ,-0.4607129540443421
4431, ,X,O,X,O,X,O,O,X,-0.9994355924063762
4432, ,X,O,X, ,X,O,O,X,-0.2887109375
4433, ,O, ,X,X, ,X,O,O,0.2375
4434, ,O,X,X,X,O,X,O, ,0.68359375
4435, ,X,O,O,O, ,X,X, ,0.8126228332519532
4436, ,X,O,O, , ,X,X,O,0.7896532535552978
4437, ,X,O,O, ,O,X,X,X,0.9683236479759216
4438,O, , ,X,O,X,O, ,X,0.201875
4439, ,O, ,X,O,X,O, ,X,0.45403320312499995
4440, , ,O,X,O,X,O, ,X,-0.9999999998988651
4441, , , ,X,O,X,O,O,X,0.3982578125
4442, ,O, , ,X, ,X,O,X,0.4925388051851009
4443,X,X, ,O,X,O,X,O, ,0.8121480941772461
4444,X, , ,O,X,O,X,O,X,0.86651611328125
4445, , , , ,X,X,O,O,X,0.225625
4446,X, , , ,X,X, ,O,O,-0.10809218749999999
4447, , ,X,O,X,X,O, , ,-0.7565418797433376
4448, , ,X,O,X, ,O,X, ,-0.7999748873710633
4449, ,X, ,O,X,X,X,O,O,0.010209055436885887
4450,X,X,X,X,O, , ,O,O,0.9996825207285867
4451,X,X, ,X,O,X, ,O,O,-0.41562499999999997
4452,X,X, ,X,O, ,X,O,O,0.578125
4453,X,O, ,X,O,X,O,X, ,-0.9098766207695007
4454,O,O, ,X,O,X,O,X,X,0.54921875
4455, ,O,O,X,O,X,O,X,X,-0.999247456541835
4456,X, , ,O,X, ,X,O,O,0.9485536868698689
4457,X,X,O, ,O, ,X, , ,0.0030151180502799198
4458,X,X,O, ,O, ,X,X,O,-0.9491567887321297
4459, ,X,O, ,O,X,X,X,O,-0.9492513371389106
4460, ,X,O, ,O, ,X,X,O,-0.9024968533562816
4461, ,X, , ,O,O,X, , ,0.25948338512221175
4462, ,X, ,X,O,O,X, , ,0.2731404058724908
4463, ,X, , ,O,O,X, ,X,-0.8688190810970093
4464,O,X, ,X,O,O,X, , ,0.1513485622618239
4465, ,X,O,X,O,O,X, , ,0.9458525833191975
4466, ,X, ,X,O,O,X, ,O,0.9167787040228722
4467,O,O,X,X,O,O, ,X,X,0.9499999999995937
4468, , , ,X, ,X,O,O,X,0.0
4469,O,X,O,X,X,O,X, , ,-0.9422638088995882
4470,O,X,O,X,X,O,X, ,O,-0.99976189054644
4471, ,X, ,X,O,X,O,X,O,-0.9469873486580127
4472, ,X,O,X,O,X,O,X,O,-0.4375
4473,X, , ,X, , ,X,O,O,0.996828788061066
4474, , , ,X, ,X,X,O,O,0.225625
4475, , ,X,X,O,X,X,O,O,-0.8231903076171875
4476,X,O, ,X,X, ,O, ,O,0.9377089165271221
4477,O,X,O, ,O, ,X, ,X,0.9484154801171739
4478,O,X,O, , ,O,X, ,X,0.7480438232421875
4479,X,O,O,X, , , , ,X,0.6954472528174519
4480,X,X,O,O,O,O,X,X, ,-0.9999999968072427
4481,X,X,O,O,O, ,X,X, ,-0.9498918679956252
4482,X,X,O,O,O, ,X, , ,-2.4022092589009914e-08
4483,X,X,O,O,X,O, ,X, ,0.578125
4484,X, ,O,O,X,O, ,X,X,0.7626953125
4485,X, ,O,O,X,O,X,X,O,-0.822021484375
4486,X,X, ,O,X, ,X,O,O,0.0
4487,X, ,X,O,X, ,X,O,O,0.9999999999967963
4488,O,X,X,O,X,X, ,O,O,0.54921875
4489, ,X,X,O,X,X,O,O,O,-0.9998660634323725
4490,O,O,X,X, , ,X, ,O,0.0
4491,X, ,X, ,X,O, ,O, ,0.50938369140625
4492,X, ,O,O,O, ,X, ,X,0.9494562277645602
4493,X, ,O, ,O,O,X, ,X,0.9483053836201322
4494,X, ,O, ,O, ,X,O,X,0.9479456973113277
4495,X,X,O,O,O, ,X, ,X,-0.9499241096265956
4496,X, ,O,O,O, ,X,X,X,0.9999999999431117
4497, , , ,X,O, , ,X,O,0.3462298824284296
4498,X, ,O, , ,X,O,O,X,0.41562499999999997
4499,X, ,O,X,O,X, ,O,X,-0.6494140625
4500,X,X,X, , ,O,X,O,O,0.25
4501,X,O, , ,X,O,O,X,X,0.9999982101439007
4502,X,O,X, , ,X,O,O,X,0.25
4503,X, ,O,O, , ,O,X,X,0.31751708984374993
4504,X, ,O, , ,O,O,X,X,0.7083570861816406
4505,X,X,O, ,O, , ,X, ,-0.939987718902336
4506,O, ,X, , , ,O,X,X,-0.78092041015625
4507,X,O,X,O,X,X, , ,O,0.12694428194276985
4508,X,X,O,O, ,O,X,O,X,0.9446441753920226
4509,X, ,X,O,X, , ,O,O,0.9464030053669377
4510,O, ,X,O, ,X,X, , ,0.9021756196485964
4511,O, ,X,O, ,X, ,X, ,-0.41562499999999997
4512,O,X,X, ,X, , ,O, ,-0.5706971410722136
4513,X, , ,O,O,X,O, ,X,0.9098766207695007
4514,X, , , ,O,X,O,O,X,0.26397521972656246
4515,O, ,X,O, , , ,X, ,0.4956699218749999
4516,O,X,X,O,O,O, ,X,X,-0.9999682162246744
4517,O,X,X,X, , , ,O,O,-0.7338431091308594
4518,O,X,X,X,X, , ,O,O,-0.78092041015625
4519,O,X,X,X, ,X, ,O,O,-0.724560546875
4520,O,X,X,X, ,X,O,O,O,-0.4375
4521,O, ,O,X, ,X,O,X, ,-0.225625
4522,O, , ,X, ,X,O,X,O,0.0
4523,O,X,O,X, ,X,O,X, ,-0.2375
4524,O,X,O,X,O,X,O,X, ,-0.999247456541835
4525, ,X,O, , , ,X,X,O,-0.7965128233302383
4526,X, ,O,O, , ,X,X,O,-0.016940982341766355
4527,X, ,O, ,O, ,X,X,O,0.9486078185417006
4528,X, ,O, , ,O,X,X,O,-0.9762427359819412
4529,X,X,O,O, , ,X,X,O,-0.17812499999999998
4530,X, ,O,O, ,X,X,X,O,0.0
4531,X,X,O,O, ,O,X,X,O,-0.578125
4532,X,X,X,X, ,O,O,O, ,0.578125
4533,X,O,X,X,O, ,O, , ,-0.3948437727414576
4534,X,O,X,X,O, , ,O, ,-0.9999992449044581
4535,X,O,X,X,O, , , ,O,0.9112245155405253
4536,X, ,X,O,O, , , ,X,-0.3771828562021256
4537,X, ,O,X,O, ,O, ,X,-0.9999998656092163
4538,X, ,O,X,O, , ,O,X,0.6579932861328124
4539,X,X,O,X,O, , ,O,X,-0.9433953776690376
4540,X, ,O,X,O, ,X,O,X,0.9999996814440681
4541,X,X,O,X,O, ,O,O,X,-0.9999943431708466
4542,X, ,O,O,X, ,O,X, ,0.9401690863862459
4543,X,X,O, ,X, ,O,X,O,0.9999998992069122
4544,X,O, ,O, , , , ,X,0.5860961914062499
4545,X, , ,O, , , ,O,X,0.6494140625
4546,X, , ,O, , ,O,X,X,-0.8427931830479619
4547,X,X,O,O,X, , , , ,0.5124711724739253
4548,X, ,O,O,X, , ,X, ,0.053541870117187494
4549,X,O,O,O,X,X, , , ,0.8872681204215549
4550,X, ,O,O,X,X,O, , ,0.9440387772479121
4551,O,X, ,O, ,X, , , ,0.63165480240345
4552,O,X, ,O,X,X,O, , ,-0.9986621449632622
4553, ,X,O,O,X,X,O, , ,0.8409965797293633
4554,X,X, ,O,X,X,O,O, ,-0.6494140625
4555, ,X,X,O,X,X,O,O, ,-0.724560546875
4556,O,X,X,O,X,X,O,O, ,-0.7626953125
4557, ,X, ,O,X,X,O, , ,-0.8602349314689636
4558,X, , ,O,O, ,O,X,X,-0.9018208295290061
4559,X, , ,O,X, ,O,X, ,0.5132872899294423
4560, , ,O, ,X,X,O,X, ,0.6915450317382812
4561, , ,O, ,X,X,O, ,X,0.814845041064188
4562,X,X, ,O,X,X, ,O,O,-0.7985328674316406
4563,X,X, ,O, ,X,X,O,O,0.0
4564,X,X, ,O,X,X,O,O,O,-0.99976189054644
4565,O, ,X,O,X,O, ,X, ,0.54921875
4566,O, ,X, ,X,O,O,X, ,0.6494140625
4567,O,X,X, ,X,O,O,X, ,0.9866365389898419
4568,O, ,O,X, ,X, ,X, ,-0.8375255432128906
4569,X,O, ,O,X,X,O,X,O,0.0
4570,X,O, ,O,X,X, ,X,O,0.0
4571,X, ,X,O, , ,X,O, ,0.19178125
4572,X, ,X,O, , , ,O,X,0.39484375
4573,X, ,X,O, , , ,O, ,0.879066811687022
4574,O,X,X, ,X,O, , , ,0.43133154296875
4575,O, ,X, ,X,O,X, , ,0.9994355924063762
4576,O, , ,O,X,X, , , ,-0.22562500000001492
4577,O,X,X, ,X,X, ,O,O,-0.8548927307128906
4578,O, ,X,X,X,X, ,O,O,0.9989966087224467
4579, ,X,O,X, , ,X,O,O,0.7754253234863281
4580,X,X,O,X,O, ,X,O, ,0.9999999986530556
4581,O,X, ,O,X,X,X, ,O,0.7820307922363281
4582, ,X,X, ,X,O, , ,O,0.68833251953125
4583, , ,X, ,X,O,X, ,O,0.9999989932059441
4584, ,X,X,O,X,O, ,X,O,0.68359375
4585, ,O, ,O,X,X,X,X,O,2.294768224706e-16
4586, ,O,X,O,X,X,O, ,X,0.999999968108437
4587, ,O,X,O,X,X,O, , ,0.9169489622742626
4588, , ,O,O,X,X,O,X, ,0.40599163818359374
4589, , ,O,X,X, ,O, ,X,0.836598601234611
4590, , ,O, ,X, ,O,X,X,0.9024629677564832
4591, ,X,O, ,X,O,O, ,X,0.8459175026164156
4592,O, , ,X,X,X,O,O,X,0.9821820519864559
4593,X,X, ,O,X, , ,O, ,0.9024998947586969
4594,O,X, ,X,X,O,O, ,X,7.450781201832477e-39
4595,O,O, ,O,X, ,X,X, ,0.8580877405405044
4596,O, ,O,O,X, ,X,X, ,0.916956572510302
4597,O, , ,O,X,O,X,X, ,0.8548927307128906
4598,X,X,O, ,X,X,O,O, ,-0.54921875
4599,X, ,O, ,X,X,O,O,X,0.7626953125
4600,X, ,O, ,X,X,O,O, ,0.810005732178688
4601,X,X,O,O,X, ,O,X, ,0.9999246606807095
4602,X, ,O,O,X,X,O,X, ,0.8974119666224214
4603,X, ,O,O,X, ,O,X,X,0.9999865912197845
4604,X,O,O,O,X,X, ,X, ,1.8934512367765927e-10
4605,X,X, , , , ,O,O,X,0.7349139465332031
4606,X, ,X, , , ,O,O,X,0.225625
4607,X, , , , ,X,O,O,X,0.564516944885254
4608,X, , , , ,X,O,O, ,0.22326184517592182
4609,X,X, ,O,O,X,O, , ,0.5291796875
4610,X,X, , ,O,X,O,O, ,0.4901374155282974
4611,X, , , ,O,O,X,X,O,0.9480681073319097
4612,O,X, , ,O,X,O, ,X,0.8261463108956814
4613, ,X, , ,O,X,O,O,X,0.6710186767578125
4614,X,X,O, , ,O, ,X,O,-0.9821820519864559
4615,X,X,X, ,O,O,O, ,X,0.999999957477916
4616,X,O, ,O, ,X, ,X,O,0.0
4617,X, ,O,O, ,X, ,X,O,0.21558086733262757
4618,X, , ,O,O,X, ,X,O,2.145290996976909e-68
4619,X,X, ,O,O, ,O, ,X,0.2375
4620,X,X, , ,O, ,O,O,X,0.896502161026001
4621, , ,O,X,O,X, , ,X,-0.9498834692930598
4622,X,X,X,O, ,O, ,X,O,0.0
4623, ,X,O,X,X,O,O,X, ,0.9999682162246744
4624,O,O, , ,X,X, ,X,O,0.9334612087892215
4625,O, ,O, ,X,X, ,X,O,0.7724664306640625
4626,O,X,O,X,X,O, , , ,0.944087323054852
4627, ,X,O,X,X,O, ,O, ,-0.018612059813588627
4628, ,X,O,X,X,O, , ,O,-0.9996825207285867
4629,O,O,X, ,O,X, ,X, ,0.2887109375
4630,X,X,O,O,X,X,O, , ,0.9024784863570764
4631, ,X,X,X,O,X,O,O, ,-0.6710186767578125
4632, ,X, ,X,O,X,O,O,X,-0.06316711425781252
4633, ,X, ,O,X,X,O,X,O,0.999247456541835
4634, , ,X,O,X,X,O,X,O,-0.944566689503597
4635,O,X, ,X,O,O, , ,X,0.1629061316964789
4636, ,X, ,X,O,O,O, ,X,0.09042985743490584
4637, ,X, ,X,O,O, ,O,X,0.8569683164196009
4638,O,X,O,X,O,O,X, ,X,0.9499999999982881
4639,X, ,O,O, ,X,X, ,O,0.0
4640,X, , ,O, ,X,X,O,O,0.5333475341796874
4641,X,O,X,O, ,X,X, ,O,4.044641378853949e-08
4642, ,X, , ,O,X, ,X,O,-0.9446023648137727
4643, , , ,X,O,X, ,X,O,-0.8467927712782878
4644, ,X,O, ,X, , ,X,O,0.9999999999999571
4645, , ,O,X,X, , ,X,O,-0.724560546875
4646, , ,O,X,X,O, ,X,O,-0.999247456541835
4647,O,X,O, , , ,O,X,X,0.896502161026001
4648, ,X,O,O, , ,O,X,X,0.0
4649, ,X,O, , ,O,O,X,X,0.06828124999999999
4650,X,O,X,O, , ,X, ,O,0.9476401662822664
4651,X,O,X, ,O, ,X, ,O,0.9450468308112263
4652, ,X,X, , ,O,X, ,O,0.6374677429199219
4653,X,O,O, ,X,X, ,O, ,0.8231903076171875
4654,X,O,O, ,X,X, ,O,X,0.578125
4655,O, , ,X,O,X, ,X,O,0.0
4656, ,O, ,X,O,X, ,X,O,-0.2219323952551931
4657, , ,O,X,O,X, ,X,O,-0.9012925858293441
4658, ,X, ,X,O,O,O,X,X,-0.9390159334786995
4659, ,X,O,X,O,O,O,X,X,-0.99982141790983
4660,X, , ,X,O, ,O,O,X,-0.8516770529747009
4661, ,X,O,X,O, ,X, ,O,0.8124473966658114
4662, ,X,O,X,X, , , ,O,-0.7930730056762695
4663,X,X, , ,O,X, ,O, ,0.22596178738495853
4664,X, , , ,O,X, ,O,X,-0.947569166948434
4665,X,X, , ,O,X,O,O,X,-0.54921875
4666,X, ,X, ,O,X,O,O,X,0.999247456541835
4667,X,X, ,O,O,X,O,O,X,0.6494140625
4668,O,X,X, , , , ,O,X,1.0518873358653216e-05
4669,O, ,X,X, , , ,O,X,0.20283749312048635
4670,O,X,O,X,X,O, ,X, ,0.9998660634323725
4671,X,O,X,X, , ,O,O, ,-0.274275390625
4672,X, ,X,X,O, ,O,O, ,0.9233836162862329
4673,X, ,X,X, , ,O,O,O,-0.9943622898863396
4674, ,X,O,O,X,X, , ,O,0.6121087225929511
4675, , , ,X,X,O, , ,O,-0.20850364452998926
4676, ,X,X, ,X,O,O,X,O,0.9995766943047821
4677, ,O,O, ,X,X, ,X,O,0.9363922382182499
4678,X,O,X, ,X,O, ,O,X,0.86651611328125
4679,O,O, ,O,X,X,X,X,O,0.9499990435456469
4680,O,O,X,O,X,X,X,X,O,0.9999999999820002
4681,X,O, ,X,X, , ,O,O,0.41562499999999997
4682,X, , ,O,X,O,O,X,X,0.25
4683, ,X, ,O,X,O,O,X,X,0.9957717174147547
4684,X,X, ,O, ,O, ,X,O,0.54921875
4685,O, , ,X, , ,O, ,X,0.3633060904681682
4686, ,O, ,X, , ,O, ,X,0.577455153896287
4687, ,X,O,X,O, , ,X, ,-0.8570120682795626
